"November 2, 2022",5.0,Beautiful beach,"Incredibly beautiful place Water was very clear, great for snorkeling and swimming. Though there's some jellyfish but easy to dodge Had a boat tour to see the caves and nearby area Went late October and it was very peaceful"
"October 30, 2022",5.0,Had it all,"Our lovely day trip to Paleokastritsa had it all a beautiful clean beach with free sunbeds, a shady walk up to the monastery for a bit of history and breath taking views form the terrace of the modern Greek restaurant on top of the cliffs. 👍👍👍👍 We have been in October it was quiet not many tourists"
"October 25, 2022",5.0,Definitely would revisit,"So so beautiful! Crystal clear waters, mostly sandy beaches, a few restaurants and shops and activities. Really recommend getting the 45 minute boat tour round the bays, very reasonable. Would definitely come back, worth the visit."
"October 12, 2022",1.0,Destroyed by mass tourism,"This place makes me think of a joke drawing I saw many years ago. A family was sitting at a picnic table nea a lake in a forrest. In the distance a deer was eating, and the atmosphere exuded peace and idyll. ""It is so lovely and quiet here, why don't they place the cities here so everyone can enjoy it,"" the wife said. This is exactly what has happened to Paleokastritsa. We were there during our first visit to Corfu back in 1974, and it was a wonderful place. Today it is completely destroyed by the overwhelming mass tourism - they have simply moved the city out there."
"October 4, 2022",5.0,beautiful place,"cold waters but crystal clear! beautiful shops, restaurants and taverns.We had a lovely day and we will visit again for sure !"
"September 30, 2022",5.0,Nice!,Beautiful place with awesome panoramical views. Go on there and see it by your eyes. I hope you will get excited!
"September 30, 2022",2.0,Not worth a visit,"We decided to revisit Paleokastritsa beach having not visited for many years & sadly wished we hadn’t bothered. We managed to find a free parking place in the coach/car parking area, but that was the only plus point to our visit. Unbelievably coming to the end of the season they were still charging €30.00 for two sun beds & an umbrella for the day & €20.00 after 14.00, we dreaded to think what the charge was in high season! It was not a pleasant experience as the beach was very busy & the beds too close together. We would not return."
"September 29, 2022",5.0,My favorite,Love it here. Love the views. A short boat ride to paradise beach for a day of sun and swimming. It's a must. So worth a day of your time.
"September 27, 2022",5.0,Beautiful,"Simply beautiful, perfect beach and crystal clear water.. Must do a boat trip around the bay to appreciate how stunning it is!"
"September 27, 2022",2.0,Not Happy,"The experience cannot be improved. The whole of Corfu were in Paleokastritsa Beach the day we went. The view from mountains where we had lunch were stunning, but getting down the mountain into area was a nightmare. Coaches tooo big for roads, traffic parking 2-3 KM away from centre and people having tom walk into area:( then getting back out was equally as bad. On arrival and finding NO parking available (we are 65/67 respectively) and NOT willing to walk up and down a mountain we left."
"September 25, 2022",2.0,Nothing special but far,"nothing special but far away... only worth it if you are staying somewhere nearby... too far from Kerkyra... the hosts are all unfriendly, the prices are too high, the quality of the food is zero... we paid 160 euros for a very bad lunch (5 people) with the feeling that we are not welcome in the restaurant... we will never see each other again"
"September 25, 2022",4.0,Very nice sandy beach,"Lovely Sandy Beach. A bit stoney as you enter the sea, but goes sandy again within a few metres. Sunbeds €30 for the day for 2x beds & umbrella (with reduced price for a short stay if you are cheeky enough to ask), but cheaper as the day passes, but there is an area where you just use towels etc. Gets very busy with a mix of all ages. Bars, restaurants, shops all near by. Toilets a bit sparse, with local restaurants etc available. There are 2x more beaches within 150 metres, both stony & can get very windy. Green line bus stops in the carpark behind the beach"
"September 18, 2022",3.0,"Overrated, crowded","A nice little beach and picturesque views, cold water though, very crowded. Long way from corfu town."
"September 17, 2022",2.0,Disappointed,"Crowdy beach with a lot of sunbeds, expensive restoraunts with quality below that we used to have on Corfu island. We have visited this place following trip adviser list for Corfu beaches and this is the only beach that disappointed us and we left after couple of hours."
"September 15, 2022",4.0,Beautiful but very expensive,"The beach is stunning and worth a visit for the day. Beautiful views and sandy beach it’s wonderful. If you want a sun bed and umbrella then be prepared to take out a small loan. It’s €30 for two people which many people were upset about and argued with the people who were selling it. To save money bring a towel, get an umbrella from the shop and save your money. We paid as a one off treat but if you are staying close please have a think about it."
"September 11, 2022",3.0,Too expensive,Beach is beautiful but all the services are overpriced. We were asked 30 EUR to use 2 sunbeds and an umbrella while in other near by places you pay between 10 and 15
"September 6, 2022",5.0,A dream,"Gougeous water, view, place and energy. Heaven on earth. little beach, crowded bu such a goof energy. I liked eatimg at Nikos"
"August 31, 2022",5.0,A must place to visit in Corfu,"Paleokastritsa is one of the most beautiful places in Greece. If you visit Corfu, you can't miss the experience of swimming in the crystal-clear blue emerald sea, framed by cypresses and olive trees and covered by bougainvillea and hibiscuses.  A boat ride to the caves, shared or private, is also a great way to admire the coast and hidden coves of the area.  This is a great place to spend a few hours, or even a whole day until the sunset."
"August 30, 2022",4.0,Great swimming soot,Recommended to come here by a local. Busy little place with shops and tavernas. While my wife shopped I got changed in one of a few beach huts and went for a swim. Water much cooler than east coast but not uncomfortable. Very clear with lots of shoals of fishes so a great snorkelling spot. There are boat trips to the caves or you can hire a boat but I did neither. After swimming I have a really nice ice cream before heading up to the ruined castle that overlooks this part of Corfu.
"August 26, 2022",2.0,"Terrific view, noisy, crowded, messy beach","We stayed for one day on this beach. Excellent view but...ghe beach is very tiny and crowded. 2 sunbeds with umbrela cost us 30€, no drinks included. The beach is somewherw below the street and the persons who are passing by the street are throwing with sand and small garbage when they walk (unintention). A lots of busses stoping by with tourists. Very noisy, very crowdy. As i said, the view is very nice because of the nice rocks and crystal clear water. Btw the water is...frozen."
"August 23, 2022",3.0,August crowds,Beautiful beach but far too crowded. Barely any room to lie down. Lovely walk up to the monestry which gives great views of the bay.
