"November 7, 2022",4.0,Did not tour the inside but walked the grounds,"We were part of a tour and did not go in to the rooms of the fortress. But the walk of the grounds was enough for us. It is impressive and little treasures (like the emblem of St. Mark's Venetian Lion), the wooden gates with all their battle scars, and the cannon (circa 1788, French, King Louis XVI) were rewards enough.  Perhaps the greatest appreciation we had for the fortress was how important a role it played in the lives and defense of Corfu Old Town. Construction began 486 years ago and it took 31 years to complete.  There was a little beach at the base of the fortress. Looks to be a major draw for the locals!"
"October 17, 2022",4.0,Great place to visit and excellent value for money,"Great place to visit and excellent value for money. Fabulous views from the top, over Corfu town and the strait towards the Greece mainland and Albania. An enjoyable walk around, it is worth reading the fortress's history beforehand to bring it into context. The onsite restaurant is very expensive, so suggest eat before our after. The gift shop has limited stock. There are toilets onsite. Recommend having good footwear / shoes as the steps to the top can be slippery."
"October 11, 2022",5.0,amazing fortress,"to start its 6 euro,s to get in .consesions for over 60,s is 3 euro,s worth every penny as we say ,if you are disabled you are going to struggle with all the steps in there ,old english garrison barracks inside ,wher you will find old cannons and amazing views of all around there ,lovely cafe serving lovely food on the plateus grounds .then onward walking up steep paths and the many steps to get to the top ,fabolous views from up there of corfu town and right across to the albanian coastline ,and all the bays around it .the fortess is surrounded by a old moat which now houses boats ,and a small beach down there .really enjoyed it there and worth the visit just to see the culture of previous tenants who occupied it ."
"October 10, 2022",4.0,"Must see in Corfu town, but try getting there…","Nice open-air museum with excellent viewpoint at the top. There is a museum shop, bar and toilets are also available. The way up is mostly stairs, and i didnt see any possibility for disabled persons to reach the top, so check at the gate, entrance fee is six euro. You can take guided tours as well if you want to get more background. But: and this goes for the WHOLE of Corfu: parking a car is hell. Even in october (low season) almost every parking space available is occupied. Either be prepared for some search&park, or take public transport into town. Or rent scooters in the areas where the busses dont serve."
"September 25, 2022",3.0,Very interesting,A large former fortress worthwhile to visit. Access was free when we visited. Elf & safety hardly present with plenty of unprotected sheer drops although unlikely to happen but….. However probably the most interesting building/ complex
"September 19, 2022",4.0,Great views,"Extensive views of Corfu old town and Albanian coast from the Old Fort however there was no guide available just a map to refer to by the entrance and lighthouse. There are exhibitions within the Old Fort that provide a focus. Worth reading up about the history of the venetian fort, moat and the Ottoman siege repulsions before visiting."
"September 15, 2022",4.0,A must visit for Corfu,"It costs €6 to enter. Less for concessions or students etc.  There are many exhibits inside that detail the history of Corfu under its many different rulers influence. A fabulous glimpse into the past.  Inside there are toilets and a cafe which has fantastic views. Very very limited vegan options for those that concerns.  The view from the top is fantastic. Really worth the climb. There is shade to rest on the way up, but once you’re up there there is no shade. Take sunscreen, plenty of water and a hat.  It is just a brilliant sight to explore and you can get a sense of how big and imposing it is. I would love to see more of it opened in the future, and there were signs to suggest investment to improve the sight. So fingers crossed for this."
"September 12, 2022",1.0,"Nice view, very bad service","We entered at 19:00 (and payed the 6 euro ticket) and after 10 minutes a man told us in a very rude way that they are closing in 5 minutes. He started to push everybody out in an angry and violent way, although the closing time was 19:30. Although the view from the top is nice, it was a stressful experience, and didn’t worth the time and money. Also, the toilet was dirty, with no toilet paper and no soap. :("
"August 28, 2022",4.0,Great Fortress,"Interesting fortress Venetian and British architecture. Not too strenuous and there are 2 cafes within the fortress selling drinks and ice creams. great view from the top, can be slippery as the rocks in the path have been highly polished by the foot traffic. Several interesting cannons, British, Venetians and Russian."
"August 18, 2022",3.0,20 min walk through the location,"Must see attraction in Corfu, but no care about the tourists, other than sell them tickets. Inside nothing happen, no curator, no audio guide, no map of the location as ticket complementary, just to visit the ruins yourself."
"July 17, 2022",3.0,Fantastic view but otherwise not much to see.,"The old fortress offers a fantastic view of the city otherwise there is not much not see. It is interesting though to see the influence from the different periods (Venetian and British). Visit the fortress if you are in the vicinity, but don’t waste time traveling to see it."
"July 8, 2022",5.0,Absolutely beautiful!,Do not miss this part of Corfu. The place is beautiful and very romantic. I recommend visiting as the sun sets or at night.
"July 5, 2022",2.0,"phantastic view, very bad cafeteria","Nice visit, fantastic view, two bad points: - buildings are decadent - the lady at the cafeteria inside the fortress forced me to pay 2,50€ for 0,25 l take away bottle of water, even if the price list near the cashier shows 0,25€ and when I claimed she just said the price list is not for customers (for whom is it then?)"
